  Prov. Des.    q       Q       H     Epoch      M     Peri. Node   Incl.  e      a
  2015 VA167  39.553  47.415    7.6   20190427  331.3  227.0 222.1  11.4 0.090  43.484
  2015 VA165  28.350  50.581   10.0   20190427   46.6  117.4 225.0  14.2 0.282  39.465
  2015 VA164  42.198  48.942    7.2   20180323  110.8   64.2 233.8  24.8 0.074  45.570
  2015 TQ408  28.817  50.294    8.10  20210705   26.8  358.8   2.8  14.2 0.271  39.556
  2015 TL361  36.491  50.918    7.7   20200531  357.0  318.3  72.8  10.6 0.165  43.705
  2015 TJ363  37.887  54.344    6.9   20200531  317.4  353.7  97.2  14.4 0.178  46.115
  2015 TG363  42.876  48.936    7.9   20200531  274.7    6.6 117.7  15.6 0.066  45.906
  2015 RZ280  37.867  50.088    8.5   20190427   58.4   97.6 202.9  11.9 0.139  43.978
  2015 RZ279  40.373  46.688    7.6   20190427  156.6  220.7 353.4   3.6 0.073  43.531
  2015 RY280  39.999  52.866    7.6   20200531  326.7   61.0 358.4  17.1 0.139  46.432
  2015 RY279  36.863  52.731    8.3   20190427   35.8  132.6 192.4  17.8 0.177  44.797
  2015 RX280  37.946  49.909    7.3   20190427  144.8   24.6 194.5  22.6 0.136  43.928
  2015 RX279  41.357  44.908    8.7   20190427  350.8   19.4   5.4  16.0 0.041  43.133
  2015 RX277  37.879  57.217    7.9   20190427  284.1   35.1  76.0   0.1 0.203  47.548
  2015 RX245  45.712 813.720    6.2   20201217  358.2   64.7   8.6  12.1 0.894 429.716
  2015 RW280  35.527  47.192    8.4   20190427  153.1   20.5 191.6  32.4 0.141  41.360
  2015 RW279  40.334  47.448    8.2   20190427   51.3   72.5 243.0   1.5 0.081  43.891
  2015 RV280  37.729  47.784    9.4   20190427    9.7    3.0 358.8  10.7 0.118  42.757
  2015 RV279  39.048  51.881    8.3   20190427   52.5   25.9 281.6   1.5 0.141  45.464
  2015 RV277  32.722  45.908    8.2   20190427  112.2  265.3 342.5   5.8 0.168  39.315
  2015 RU280  41.665  52.289    8.8   20190427  260.4  237.6 246.2   2.2 0.113  46.977
  2015 RU279  40.148  52.177    8.7   20190427  340.7   40.5 358.9   5.1 0.130  46.162
  2015 RU277  29.532  49.075    8.9   20190427  356.8  188.3 193.8  16.3 0.249  39.303
  2015 RT280  39.180  43.583    8.7   20190427  139.3   31.1 198.3  10.9 0.053  41.382
  2015 RT279  42.151  45.379    8.2   20190427   47.8  314.1   9.0   2.2 0.037  43.765
  2015 RT278  36.328  53.675    8.6   20190427  349.0  192.7 200.7  18.0 0.193  45.001
  2015 RT277  32.532  46.626    8.5   20190427   95.2   66.4 193.0   5.5 0.178  39.579
  2015 RT245  40.644  48.610    6.6   20201217   49.1  345.2 330.1   1.0 0.089  44.627
  2015 RS280  39.924  42.640    8.8   20190427   18.1  160.5 192.0  32.1 0.033  41.282
  2015 RS279  42.405  45.857    8.0   20190427  193.1  243.6 297.3   0.7 0.039  44.131
  2015 RS277  32.035  46.839    9.1   20190427   68.0   80.8 203.7   3.9 0.188  39.437
  2015 RS245  36.758  43.604    8.2   20180323   11.4  247.3 141.2  16.3 0.085  40.181
  2015 RR281  41.051  47.873    8.7   20201217   71.9   52.3 243.5   1.5 0.077  44.462
  2015 RR280  38.357  44.625    8.1   20190427   53.4  119.8 191.2  33.4 0.076  41.491
  2015 RR279  40.390  48.016    8.7   20190427   79.2   21.8 262.4   0.8 0.086  44.203
  2015 RR277  29.829  48.957    7.7   20190427  140.1  206.5   8.3   8.0 0.243  39.393
  2015 RQ280  42.173  45.794    8.8   20190427  307.1  112.3 316.5   2.1 0.041  43.984
  2015 RQ279  38.647  54.885    8.1   20190427   59.4  306.5 348.3   2.9 0.174  46.766
  2015 RQ278  41.391  50.392    8.4   20190427  294.6   91.1 358.5  18.4 0.098  45.891
  2015 RP281  39.541  50.294    7.7   20190427  131.6  321.9 272.7   3.0 0.120  44.917
  2015 RP280  41.249  50.052    7.3   20201217   82.5   47.3 232.5   3.5 0.096  45.650
  2015 RP279  41.278  46.831    8.1   20190427   37.1  319.1  11.8   1.9 0.063  44.054
  2015 RP278  35.970  50.201    8.6   20190427  352.8   30.0 354.8   7.2 0.165  43.086
  2015 RO281  36.447  51.116    7.5   20190427  341.0  123.3 281.0   2.4 0.168  43.782
  2015 RO280  39.516  43.277    9.1   20190427    6.5  174.1 190.5  35.0 0.045  41.397
  2015 RO279  42.723  48.193    8.4   20190427  315.7   43.1  17.4   0.5 0.060  45.458
  2015 RO278  34.560  56.379    8.6   20190427   22.3  146.0 190.9  25.4 0.240  45.469
  2015 RN281  37.110  47.892    8.3   20190427  223.7  324.1 195.6  40.4 0.127  42.501
  2015 RN280  36.124  46.588    7.8   20190427  179.1  355.8 195.1  19.7 0.127  41.356
  2015 RN279  37.977  47.735    7.9   20190427   47.1  307.7   6.2  15.5 0.114  42.856
  2015 RM281  38.752  52.826    7.9   20190427  113.9  249.9 356.0  10.5 0.154  45.789
  2015 RM280  42.861  48.245    8.2   20190427  359.2  122.7 249.5   3.6 0.059  45.553
  2015 RM279  41.269  46.906    8.2   20190427  189.0  172.8   9.0   0.2 0.064  44.088
  2015 RM278  37.390  54.023    8.5   20190427  343.3  207.6 193.4  22.2 0.182  45.707
  2015 RL281  38.327  42.238    9.0   20190427   49.5  127.1 194.9  24.9 0.049  40.283
  2015 RL280  42.196  47.906    8.6   20190427  326.6   71.2 337.6   3.5 0.063  45.051
  2015 RL279  42.758  45.626    9.1   20190427  355.6   84.6 290.0   0.5 0.032  44.192
  2015 RK281  41.055  47.446    8.6   20190427  305.3  120.4 317.0   2.3 0.072  44.251
  2015 RK280  42.421  48.329    8.4   20190427  126.9  234.6   7.9  23.8 0.065  45.375
  2015 RK278  35.691  48.941    8.1   20190427   62.3  304.2 351.1   9.8 0.157  42.316
  2015 RJ281  37.916  54.316    7.5   20190427  139.4  225.9 357.8  10.9 0.178  46.116
  2015 RJ280  42.193  48.467    8.3   20190427   58.0  338.2 331.8   1.5 0.069  45.330
  2015 RJ278  35.551  48.776    7.7   20190427  177.0  194.5 358.3   5.2 0.157  42.163
  2015 RJ277  37.245  55.989    7.3   20190427  328.7   70.8 350.1   5.5 0.201  46.617
  2015 RH281  38.885  54.791    8.4   20190427  289.9  116.2 348.0   4.8 0.170  46.838
  2015 RH280  40.207  49.585    9.0   20190427  337.2  178.5 225.2   2.4 0.104  44.896
  2015 RG301  52.048  56.038    8.22  20150915    6.9  287.4  28.0  10.2 0.037  54.043
  2015 RG281  35.965  56.187    8.4   20190427  339.9   60.0 348.8   8.5 0.219  46.076
  2015 RG280  40.230  44.970    8.7   20190427   25.0  120.9 226.6   1.9 0.056  42.600
  2015 RG278  36.250  50.955    8.9   20190427   11.6   26.4 332.5   3.6 0.169  43.602
  2015 RG277  42.372  43.286    6.9   20180323  317.1  218.1 194.4  12.1 0.011  42.829
  2015 RF301  37.685  52.258    7.29  20150915  180.5   31.1 108.4  12.1 0.162  44.972
  2015 RF281  37.994  54.043    7.5   20190427  247.5  151.8 351.3   7.5 0.174  46.018
  2015 RF280  39.222  46.667    8.8   20190427   14.4  349.1   9.8  20.2 0.087  42.945
  2015 RF279  32.599  52.991    8.3   20190427  319.8   95.4 343.7   6.9 0.238  42.795
  2015 RF278  40.105  47.083    8.2   20190427  298.1  189.7 252.2   2.4 0.080  43.594
  2015 RE281  38.705  52.828    8.9   20190427  282.1  122.6 347.9   8.5 0.154  45.767
  2015 RE280  42.263  46.292    7.9   20190427  148.3  223.2   0.1   1.0 0.045  44.278
  2015 RE278  40.351  46.865    8.9   20190427   20.8  149.6 200.8   6.9 0.075  43.608
  2015 RD281  36.611  46.073    9.3   20190427   54.4  109.8 199.3  17.5 0.114  41.342
  2015 RD280  39.653  49.615    7.5   20190427  107.9  241.4  13.2   1.5 0.112  44.634
  2015 RD278  38.717  48.543    9.0   20190427    6.6  172.9 192.2   2.6 0.113  43.630
  2015 RC281  45.101  46.964    7.3   20190427  117.3  283.0 331.5   4.4 0.020  46.032
  2015 RC280  41.191  45.322    9.0   20190427   25.9   16.1 330.3   0.5 0.048  43.256
  2015 RC278  40.122  47.208    7.7   20190427  288.8  249.6 201.4   4.6 0.081  43.665
  2015 RC277  38.928  54.372    8.0   20201217   39.5  128.5 194.9  24.3 0.166  46.650
  2015 RB281  40.924  45.523    7.4   20190427   11.1   83.8 278.7   2.2 0.053  43.224
  2015 RB280  40.591  47.408    7.6   20201217   53.5  114.3 201.6   2.2 0.077  44.000
  2015 RB278  42.354 109.374    7.6   20190427   24.3  306.7   3.3  27.7 0.442  75.864
  2015 RA281  40.746  44.632    8.7   20190427  328.7   54.6 353.7   9.1 0.046  42.689
  2015 RA280  40.464  49.173    7.6   20190427  171.0  207.6 353.2   2.0 0.097  44.819
  2015 QL14   38.733  48.951    7.0   20190427  305.8  351.1  26.4  12.2 0.117  43.842
  2015 PZ330  37.628  40.440    6.5   20201217  189.6   19.9  97.2  28.3 0.036  39.034
  2015 PY330  37.835  45.753    6.60  20150904   64.2  187.2  34.4   7.4 0.095  41.794
  2015 PL312  36.276  47.192    8.5   20190427  333.0    4.4  71.7  26.2 0.131  41.734
  2015 PF312  41.179  49.216    6.2   20200531  348.2  258.7 160.5  18.0 0.089  45.198
  2015 ML150  41.638  45.577    8.1   20190427  182.0  202.0 346.5   6.5 0.045  43.607
  2015 KZ175  37.998  56.203    7.4   20201217  219.8  315.6  72.9  18.6 0.193  47.101
  2015 KZ174  34.160  62.975    8.9   20201217   34.3  330.2 214.0  14.7 0.297  48.567
  2015 KY175  42.284  47.188    8.0   20201217  328.4   80.4 199.4   7.7 0.055  44.736
  2015 KX175  42.728  48.967    8.2   20201217   98.7   11.8 123.9   5.9 0.068  45.847
  2015 KX173  36.488  59.965    8.4   20201217  321.7  222.7  80.4  15.5 0.243  48.227
  2015 KW175  39.447  53.584    8.6   20201217    6.6  116.9 117.5   6.3 0.152  46.515
  2015 KW173  31.713  47.454    9.5   20201217   41.4  112.8  73.7  19.5 0.199  39.583
  2015 KV190  56.979  58.095    8.0   20150518  360.0   95.8 133.7  19.6 0.010  57.537
  2015 KV175  38.172  53.127    7.16  20201217   17.7  147.5  70.2  19.2 0.164  45.650
  2015 KV173  32.713  46.750    9.0   20201217   26.2   39.7 170.3   6.7 0.177  39.731
  2015 KU186  37.075  56.455    8.00  20150612  195.8  295.6 112.4  20.4 0.207  46.765
  2015 KU178  36.519  44.327    6.8   20201217   96.7   99.2  43.0  20.8 0.097  40.423
  2015 KU175  41.773  46.487    8.4   20201217  328.5   99.4 177.2   7.1 0.053  44.130
  2015 KU173  31.018  48.317    8.3   20201217  344.7  189.6  80.9  14.0 0.218  39.667
  2015 KT175  42.365  48.587    7.6   20201217   49.5   82.3 102.5   7.1 0.068  45.476
  2015 KT173  29.843  49.895    9.3   20201217  333.9  169.1 119.7   6.7 0.251  39.869
  2015 KS175  40.831  50.016    8.0   20201217   81.6   40.5 105.1   7.7 0.101  45.424
  2015 KS173  32.238  46.810    9.8   20201217   29.8  341.4 222.0  31.1 0.184  39.524
  2015 KR175  39.750  48.803    8.1   20201217  249.5  155.7 209.1  15.6 0.102  44.277
  2015 KR173  35.106  43.757    8.5   20201217   85.7   18.7 124.0   6.9 0.110  39.431
  2015 KQ175  38.506  47.825    8.9   20201217  350.4  162.1  94.4  13.0 0.108  43.165
  2015 KQ174  49.231  61.120    7.3   20201217   80.3  292.1 214.0  24.4 0.108  55.176
  2015 KQ173  29.215  50.000    8.9   20201217  328.8  235.7  63.7  38.5 0.262  39.607
  2015 KP175  39.206  50.954    8.01  20201217  305.8  121.8 189.5  10.6 0.130  45.080
  2015 KP173  30.650  48.377    9.2   20201217   32.1   95.6 103.6   7.3 0.224  39.514
  2015 KO175  37.131  43.837    8.2   20201217  102.9   59.3  68.9  31.0 0.083  40.484
  2015 KO173  31.842  47.506    8.8   20201217   14.9  145.0  79.4  13.0 0.197  39.674
  2015 KN199  42.696  47.745    8.21  20210705  292.3  171.0 144.7   4.8 0.056  45.221
  2015 KN175  41.589  53.397    6.8   20201217  273.1  247.0  93.6  12.7 0.124  47.493
  2015 KN174  36.937  54.709    8.1   20201217   56.0   68.4  96.0  11.2 0.194  45.823
  2015 KN173  31.923  47.651    8.3   20201217    2.9  148.3  94.1   8.0 0.198  39.787
  2015 KN167  37.825  58.336    8.3   20201217   42.7   68.7 111.2   6.0 0.213  48.081
  2015 KM199  32.323  46.738    9.32  20210705   74.7   44.2 103.9   6.6 0.182  39.531
  2015 KM175  42.756  50.605    8.4   20201217   14.6   85.9 138.0   8.2 0.084  46.680
  2015 KM174  33.480  51.273    8.3   20201217   59.1   82.6  79.2  14.4 0.210  42.376
  2015 KM173  30.665  48.490    8.7   20201217   71.7  313.5 191.8   8.3 0.225  39.578
  2015 KM167  31.809  64.556    8.9   20201217  343.3  161.0 121.3   8.5 0.340  48.183
  2015 KL199  42.000  45.310    8.77  20210705   14.5   70.5 156.6   5.7 0.038  43.655
  2015 KL175  39.063  51.023    7.95  20201217  319.9  151.0 140.7   8.6 0.133  45.043
  2015 KL174  36.386  48.700    8.9   20201217   24.4  354.9 216.2  20.1 0.145  42.543
  2015 KL173  26.658  52.564    9.9   20201217   34.8   78.2 106.2  10.4 0.327  39.611
  2015 KK175  38.980  51.545    7.8   20201217  109.1  317.8 157.1   8.8 0.139  45.263
  2015 KK174  32.437  52.296    8.3   20201217  114.2  349.8 111.4   9.6 0.234  42.366
  2015 KK173  29.289  49.545    9.1   20201217   30.9   95.1 101.2  10.4 0.257  39.417
  2015 KJ175  38.162  47.855    7.8   20201217  163.5    5.6  61.7  39.4 0.113  43.008
  2015 KJ174  38.489  46.560    8.03  20201217   80.7  315.8 195.9  10.6 0.095  42.525
  2015 KJ173  35.241  43.646    8.8   20201217   77.7   49.8 101.4  11.1 0.107  39.443
  2015 KH175  37.634  43.271    8.9   20201217   63.0  319.5 216.2  17.6 0.070  40.452
  2015 KH173  28.254  51.212   10.0   20201217   25.7   10.8 193.8   9.7 0.289  39.733
  2015 KH163  39.922 274.640    7.9   20201217  353.8  230.7  67.6  27.1 0.746 157.281
  2015 KH162  41.511  82.120    4.14  20210705   67.6  295.6 201.0  28.9 0.328  61.815
  2015 KG178  28.569  50.471    7.4   20201217   38.9  113.3  69.5  27.5 0.277  39.520
  2015 KG175  40.498  46.753    7.52  20201217  112.6  315.6 167.5   7.3 0.072  43.626
  2015 KG173  28.343  51.210    9.6   20201217  349.2   99.6 171.7   7.1 0.287  39.776
  2015 KG172  41.093  70.078    6.1   20201217  115.7   38.3  53.1  32.3 0.261  55.585
  2015 KG163  40.4931511.992    8.2   20201217  360.0   32.3 219.1  14.0 0.948 776.243
  2015 KF175  37.203  53.549    8.6   20201217   55.2  349.2 179.5   8.6 0.180  45.376
  2015 KF173  29.254  49.968    8.5   20201217    6.2  157.2  80.6  15.3 0.261  39.611
  2015 KE175  40.134  51.825    7.2   20201217  335.6  123.8 150.0   7.2 0.127  45.980
  2015 KE174  39.411  72.131    7.9   20201217   11.2    9.9 212.6  24.1 0.293  55.771
  2015 KE173  29.449  49.650    8.0   20201217  270.6  249.3 110.0   8.1 0.255  39.549
  2015 KE172  44.142 220.099    8.1   20201217    0.7   15.8 227.6  38.3 0.666 132.121
  2015 KD176  39.104  53.707    7.4   20201217  346.1  178.6  85.8  11.5 0.157  46.405
  2015 KD175  37.439  55.141    8.8   20201217  337.5   58.3 219.5  26.2 0.191  46.290
  2015 KD173  29.575  49.916    9.8   20201217  335.6  133.8 154.1   7.0 0.256  39.745
  2015 KC176  37.548  46.842    8.8   20201217  323.9   84.9 204.9  11.0 0.110  42.195
  2015 KC175  36.554  56.356    8.2   20201217  293.5  263.1  66.5  29.8 0.213  46.455
  2015 KC173  34.251  44.760    8.6   20201217   55.6   96.5  74.6  17.0 0.133  39.505
  2015 KB176  37.034  53.774    9.2   20201217   20.1  354.9 221.6  27.5 0.184  45.404
  2015 KB175  37.617  47.041    6.9   20201217  354.7  140.2 108.3   9.3 0.111  42.329
  2015 KB174  40.959  46.652    8.1   20201217  196.2  254.1 153.7   6.0 0.065  43.805
  2015 KA176  37.982  51.044    8.5   20201217  282.4  175.9 160.0   6.2 0.147  44.513
  2015 KA175  40.178  46.889    7.0   20201217  312.2  120.7 174.6   8.8 0.077  43.534
  2015 KA174  38.589  48.996    7.6   20201217   89.7   55.3  80.8  13.6 0.119  43.793
  2015 HZ196  41.313  45.450    7.0   20190427  356.0  166.4  48.6   1.8 0.048  43.382
  2015 GZ58   40.133  45.877    8.2   20190427  344.5  185.2  44.0   5.0 0.067  43.005
  2015 GZ57   41.422  47.535    8.2   20190427  298.3  215.4  60.9   3.7 0.069  44.479
  2015 GZ56   41.547  47.110    7.0   20190427  108.8   22.7  71.2   0.7 0.063  44.328
  2015 GY58   41.821  47.691    8.3   20190427   50.0   12.4 141.6   2.9 0.066  44.756
  2015 GY57   41.084  47.071    8.3   20190427  107.2  350.1 102.0   2.3 0.068  44.077
  2015 GY56   41.586  45.541    8.1   20190427  221.0  315.9  35.7   0.8 0.045  43.564
  2015 GY54   34.703  44.352    9.1   20190427   24.9  111.1  70.4   3.6 0.122  39.528
  2015 GX58   40.521  47.436    8.0   20190427  325.3  172.7  77.2   3.9 0.079  43.979
  2015 GX57   37.537  54.160    8.6   20190427   43.9  318.7 188.0  14.4 0.181  45.849
  2015 GX56   41.080  48.006    7.9   20190427   54.4  123.7  23.5   2.1 0.078  44.543
  2015 GX54   33.059  46.156    9.0   20190427    1.2  175.7  36.2  13.5 0.165  39.608
  2015 GW58   39.699  51.613    7.9   20190427  287.2  260.1  36.1  12.2 0.130  45.656
  2015 GW57   42.755  47.554    8.1   20190427  281.0  143.0 147.9   3.8 0.053  45.155
  2015 GW56   40.875  50.158    7.9   20190427   90.0  311.1 155.3   1.6 0.102  45.516
  2015 GW54   32.090  47.234    9.7   20190427  334.6  147.0 104.1   3.4 0.191  39.662
  2015 GV58   42.378  43.987    8.4   20190427  258.6  231.5  82.0   2.1 0.019  43.183
  2015 GV57   41.095  45.242    8.5   20190427   56.7   71.5  74.0   2.3 0.048  43.168
  2015 GV56   40.798  51.615    8.6   20190427  323.1  165.6  88.9   1.5 0.117  46.206
  2015 GV54   30.308  49.340    9.1   20190427  307.5  174.0 114.9   3.1 0.239  39.824
  2015 GU58   41.041  47.936    6.8   20190427  232.6  259.9  83.3   2.7 0.077  44.489
  2015 GU57   40.648  48.077    7.8   20190427   10.1  124.1  71.2   2.4 0.084  44.363
  2015 GU56   41.363  45.721    7.2   20200531  332.7  190.7  49.6   2.6 0.050  43.542
  2015 GU54   35.844  43.268    8.4   20190427  128.0   26.6  46.8   5.6 0.094  39.556
  2015 GT58   40.863  47.400    7.3   20190427  316.7  139.1 120.4   2.2 0.074  44.131
  2015 GT57   41.076  47.197    8.4   20190427   36.8   72.8  92.1   2.3 0.069  44.137
  2015 GT56   42.885  49.022    8.2   20190427    9.5  170.6  26.6  11.3 0.067  45.954
  2015 GT54   32.025  46.979    9.4   20190427  319.3  223.9  43.5   6.3 0.189  39.502
  2015 GS58   40.626  46.366    8.3   20190427  264.2  216.3  96.6   1.5 0.066  43.496
  2015 GS57   42.410  45.964    7.7   20190427  204.1  273.1  90.1   1.8 0.040  44.187
  2015 GS56   42.658  44.237    7.9   20190427  247.7  225.6  96.3   0.6 0.018  43.447
  2015 GS55   35.533  53.366    7.1   20190427  336.4   48.3 197.9  24.8 0.201  44.449
  2015 GS54   30.234  49.464    8.4   20190427   17.3   43.2 138.6   3.6 0.241  39.849
  2015 GR65   27.855  50.833    9.18  20210705  308.8  163.8 134.9   2.0 0.292  39.344
  2015 GR58   40.420  48.111    8.8   20190427  352.5  130.7  88.5   2.3 0.087  44.266
  2015 GR57   41.865  46.476    7.6   20190427  103.7   49.2  52.9   1.7 0.052  44.171
  2015 GR56   42.896  45.545    7.6   20200531  131.7   36.3  38.9   1.3 0.030  44.221
  2015 GR54   30.454  48.660    8.6   20190427  335.2  212.4  36.5  10.0 0.230  39.557
  2015 GQ58   40.125  51.615    7.6   20190427  225.4  243.2 108.7   2.1 0.125  45.870
  2015 GQ57   40.115  50.452    8.4   20190427  323.3  139.5 117.9   0.9 0.114  45.283
  2015 GQ56   38.432  47.571    7.37  20201217  218.5  332.5  24.7  18.2 0.106  43.002
  2015 GQ55   38.770  47.354    8.1   20190427  279.3  101.7 199.9  20.7 0.100  43.062
  2015 GQ54   32.663  46.341    8.0   20190427  133.6  227.9 191.7  10.7 0.173  39.502
  2015 GQ50   38.893  53.897    7.0   20190427  158.7   24.8  19.9  11.5 0.162  46.395
  2015 GP58   41.257  47.221    7.1   20190427  183.2  324.7  61.1   2.6 0.067  44.239
  2015 GP57   37.560  53.637    9.0   20190427  335.0  215.7  32.6   4.5 0.176  45.598
  2015 GP56   34.739  49.087    9.0   20190427   47.6  303.3 202.4  30.1 0.171  41.913
  2015 GP54   27.925  51.208    8.8   20190427   50.0   98.5  33.3  10.9 0.294  39.566
  2015 GP50   40.126  70.339    6.5   20190427  222.4  128.1 222.7  24.1 0.274  55.233
  2015 GO58   42.501  46.482    8.1   20190427   54.6  349.6 160.3   4.3 0.045  44.492
  2015 GO57   41.942  44.869    7.4   20190427  208.9  217.8 145.8   1.1 0.034  43.406
  2015 GO56   43.876  49.820    7.9   20190427   40.1  137.3  25.5  10.9 0.063  46.848
  2015 GO55   37.248  48.042    8.3   20190427  314.3  220.2  43.8   8.4 0.127  42.645
  2015 GO54   28.598  50.368    8.6   20190427  297.4  273.9  32.3  10.2 0.276  39.483
  2015 GN58   41.621  50.910    7.3   20190427  184.4  260.9 122.6   3.1 0.100  46.265
  2015 GN57   42.928  47.439    8.2   20190427   10.2  115.0  84.6   1.2 0.050  45.184
  2015 GN56   40.674  45.084    8.6   20190427  351.1  162.5  55.1   2.8 0.051  42.879
  2015 GN54   32.989  46.607    8.8   20190427  295.1  117.7 178.1   1.2 0.171  39.798
  2015 GM58   41.263  46.335    7.79  20201217  287.9  196.3  92.5   2.8 0.058  43.799
